#OutID       RAout       DECout      mag_out     InID        RAin        DECin       mag_in      r           f(r)        df          f(df)       q(m)        n(m)        LR          Rel         flag        
413          53.096464   -27.765173  0.0000      935071      53.096521   -27.765271  24.3854     0.409       6.486e-01   0.000e+00   1.000e+00   1.733e-01   2.747e-03   4.091e+01   0.994       1           
414          53.096564   -27.841564  0.0000      747421      53.096643   -27.841485  26.5972     0.402       6.774e-01   0.000e+00   1.000e+00   1.115e-01   3.668e-03   2.059e+01   0.987       1           
415          53.096888   -27.679284  0.0000      929575      53.096987   -27.679477  27.9705     0.781       1.395e-02   0.000e+00   1.000e+00   5.792e-02   2.273e-03   3.555e-01   0.572       1           
416          53.097179   -27.865787  0.0000      757368      53.097260   -27.865810  24.5063     0.304       1.240e+00   0.000e+00   1.000e+00   1.721e-01   2.878e-03   7.413e+01   0.996       1           
417          53.097374   -27.814436  0.0000      936472      53.097278   -27.814663  20.3162     0.887       2.972e-03   0.000e+00   1.000e+00   5.567e-02   1.371e-04   1.207e+00   0.819       1           
418          53.097593   -27.847890  0.0000      746904      53.097487   -27.847950  25.1809     0.438       5.228e-01   0.000e+00   1.000e+00   1.596e-01   3.507e-03   2.380e+01   0.989       1           
419          53.097664   -27.715210  0.0000      939120      53.097679   -27.715367  25.2930     0.567       1.695e-01   0.000e+00   1.000e+00   1.567e-01   3.586e-03   7.407e+00   0.965       1           
421          53.098376   -27.766976  0.0000      934950      53.098405   -27.766989  24.9603     0.113       2.471e+00   0.000e+00   1.000e+00   1.648e-01   3.327e-03   1.224e+02   0.998       1           
422          53.098601   -27.890096  0.0000      755263      53.098738   -27.890159  22.8078     0.545       2.095e-01   0.000e+00   1.000e+00   1.527e-01   1.133e-03   2.823e+01   0.991       1           
423          53.098618   -27.827203  0.0000      748651      53.098623   -27.827252  22.6344     0.177       2.106e+00   0.000e+00   1.000e+00   1.467e-01   9.993e-04   3.092e+02   0.999       1           
425          53.099343   -27.777706  0.0000      934087      53.099304   -27.777674  27.5561     0.182       2.071e+00   0.000e+00   1.000e+00   7.327e-02   2.778e-03   5.464e+01   0.995       1           
426          53.099873   -27.808466  0.0000      939871      53.099952   -27.808504  27.0249     0.317       1.155e+00   0.000e+00   1.000e+00   9.432e-02   3.345e-03   3.256e+01   0.992       1           
427          53.100785   -27.716002  0.0000      939064      53.100848   -27.716106  24.1485     0.437       5.261e-01   0.000e+00   1.000e+00   1.745e-01   2.484e-03   3.694e+01   0.993       1           
428          53.101059   -27.690714  0.0000      928785      53.101095   -27.690755  22.5735     0.196       1.983e+00   0.000e+00   1.000e+00   1.445e-01   9.551e-04   3.001e+02   0.999       1           
429          53.101474   -27.821601  0.0000      749040      53.101592   -27.821656  26.9184     0.470       4.062e-01   0.000e+00   1.000e+00   9.861e-02   3.439e-03   1.165e+01   0.978       1           
430          53.102286   -27.669597  0.0000      930450      53.102297   -27.669660  24.2997     0.229       1.753e+00   0.000e+00   1.000e+00   1.739e-01   2.653e-03   1.149e+02   0.998       1           
432          53.102509   -27.814078  0.0000      936461      53.102575   -27.814342  22.0468     0.979       6.786e-04   0.000e+00   1.000e+00   1.236e-01   6.315e-04   1.329e-01   0.333       1           
433          53.102598   -27.860506  0.0000      757730      53.102673   -27.860695  29.2132     0.731       2.656e-02   0.000e+00   1.000e+00   2.309e-02   9.332e-04   6.571e-01   0.712       1           
436          53.103058   -27.825420  0.0000      748730      53.103084   -27.825572  24.2435     0.556       1.891e-01   0.000e+00   1.000e+00   1.742e-01   2.591e-03   1.271e+01   0.979       1           
438          53.103366   -27.646432  0.0000      552707      53.103408   -27.646486  25.9793     0.247       1.630e+00   0.000e+00   1.000e+00   1.349e-01   3.836e-03   5.733e+01   0.995       1           
439          53.103463   -27.933335  0.0000      751954      53.103553   -27.933364  24.8545     0.340       1.012e+00   0.000e+00   1.000e+00   1.669e-01   3.230e-03   5.229e+01   0.995       1           
440          53.103487   -27.785117  0.0000      933531      53.103600   -27.785171  21.6308     0.451       4.742e-01   0.000e+00   1.000e+00   1.059e-01   4.446e-04   1.130e+02   0.998       1           
441          53.103563   -27.847263  0.0000      746954      53.103565   -27.847310  24.6719     0.169       2.157e+00   0.000e+00   1.000e+00   1.700e-01   3.051e-03   1.201e+02   0.998       1           
442          53.103902   -27.803972  0.0000      932184      53.103902   -27.804129  19.7732     0.564       1.742e-01   0.000e+00   1.000e+00   4.043e-02   8.495e-05   8.290e+01   0.997       1           
443          53.104007   -27.835535  0.0000      747907      53.104014   -27.835633  25.4533     0.354       9.287e-01   0.000e+00   1.000e+00   1.522e-01   3.682e-03   3.838e+01   0.993       1           
444          53.104124   -27.683727  0.0000      929242      53.104109   -27.683843  23.0331     0.422       5.868e-01   0.000e+00   1.000e+00   1.595e-01   1.324e-03   7.069e+01   0.996       1           
446          53.104547   -27.734238  0.0000      937630      53.104584   -27.734288  18.9855     0.225       1.778e+00   0.000e+00   1.000e+00   2.445e-02   4.436e-05   9.799e+02   1.000       1           
447          53.104591   -27.845318  0.0000      747118      53.104635   -27.845405  24.4889     0.350       9.529e-01   0.000e+00   1.000e+00   1.723e-01   2.860e-03   5.742e+01   0.995       1           
448          53.104826   -27.913804  0.0000      753438      53.104853   -27.913967  24.2970     0.595       1.284e-01   0.000e+00   1.000e+00   1.739e-01   2.650e-03   8.423e+00   0.969       1           
449          53.104900   -27.705246  0.0000      940055      53.104880   -27.705325  24.2256     0.295       1.301e+00   0.000e+00   1.000e+00   1.742e-01   2.571e-03   8.819e+01   0.997       1           
450          53.104956   -27.850030  0.0000      746766      53.105023   -27.850079  22.9283     0.299       1.270e+00   0.000e+00   1.000e+00   1.564e-01   1.233e-03   1.612e+02   0.998       1           
452          53.105245   -27.756725  0.0000      935709      53.105273   -27.756727  22.5243     0.100       2.531e+00   0.000e+00   1.000e+00   1.427e-01   9.204e-04   3.926e+02   0.999       1           
453          53.105304   -27.875214  0.0000      756466      53.105292   -27.875266  27.6290     0.192       2.009e+00   0.000e+00   1.000e+00   7.048e-02   2.691e-03   5.263e+01   0.995       1           
454          53.105992   -27.865164  0.0000      757442      53.106110   -27.865221  22.3747     0.472       3.993e-01   0.000e+00   1.000e+00   1.370e-01   8.207e-04   6.666e+01   0.996       1           
455          53.106153   -27.771429  0.0000      934569      53.105965   -27.771507  23.5229     0.734       2.563e-02   0.000e+00   1.000e+00   1.702e-01   1.799e-03   2.424e+00   0.901       1           
456          53.106763   -27.765393  0.0000      935048      53.106943   -27.765503  23.8095     0.760       1.843e-02   0.000e+00   1.000e+00   1.735e-01   2.107e-03   1.518e+00   0.851       1           
458          53.107040   -27.718233  0.0000      938847      53.107043   -27.718312  25.9293     0.283       1.379e+00   0.000e+00   1.000e+00   1.367e-01   3.833e-03   4.918e+01   0.995       1           
460          53.107228   -27.826801  0.0000      748695      53.107283   -27.826827  22.6173     0.218       1.827e+00   0.000e+00   1.000e+00   1.461e-01   9.867e-04   2.707e+02   0.999       1           
461          53.107261   -27.729697  0.0000      937900      53.107309   -27.729809  26.7299     0.439       5.200e-01   0.000e+00   1.000e+00   1.062e-01   3.584e-03   1.541e+01   0.983       1           
463          53.107499   -27.749734  0.0000      936235      53.107434   -27.749944  23.3799     0.790       1.225e-02   0.000e+00   1.000e+00   1.677e-01   1.652e-03   1.243e+00   0.824       1           
466          53.107764   -27.838759  0.0000      747665      53.107809   -27.838868  22.9345     0.424       5.786e-01   0.000e+00   1.000e+00   1.566e-01   1.238e-03   7.321e+01   0.996       1           
467          53.107899   -27.726371  0.0000      938235      53.107858   -27.726187  23.1537     0.678       5.122e-02   0.000e+00   1.000e+00   1.627e-01   1.433e-03   5.812e+00   0.956       1           
468          53.107910   -27.657522  0.0000      931457      53.108050   -27.657744  23.8167     0.945       1.183e-03   0.000e+00   1.000e+00   1.735e-01   2.115e-03   9.709e-02   0.267       1           
469          53.108124   -27.753992  0.0000      935893      53.108121   -27.754064  26.7169     0.260       1.539e+00   0.000e+00   1.000e+00   1.067e-01   3.592e-03   4.571e+01   0.994       1           
470          53.108364   -27.797645  0.0000      932573      53.108332   -27.797707  24.5157     0.252       1.589e+00   0.000e+00   1.000e+00   1.720e-01   2.888e-03   9.464e+01   0.997       1           
471          53.108391   -27.757316  0.0000      935602      53.108572   -27.757321  26.3095     0.650       7.045e-02   0.000e+00   1.000e+00   1.227e-01   3.793e-03   2.279e+00   0.895       1           
472          53.108645   -27.868781  0.0000      757079      53.108873   -27.868629  28.4850     0.985       6.081e-04   0.000e+00   1.000e+00   4.118e-02   1.656e-03   1.512e-02   0.054       1           
473          53.108897   -27.620433  0.0000      551050      53.108942   -27.620236  26.4519     0.727       2.816e-02   0.000e+00   1.000e+00   1.172e-01   3.741e-03   8.820e-01   0.768       1           
475          53.109217   -27.852987  0.0000      746557      53.109209   -27.852952  23.1089     0.128       2.397e+00   0.000e+00   1.000e+00   1.615e-01   1.392e-03   2.782e+02   0.999       1           
476          53.109562   -27.760086  0.0000      935449      53.109575   -27.760112  24.9701     0.103       2.518e+00   0.000e+00   1.000e+00   1.646e-01   3.336e-03   1.242e+02   0.998       1           
477          53.109584   -27.820750  0.0000      749146      53.109588   -27.820884  22.4923     0.483       3.633e-01   0.000e+00   1.000e+00   1.415e-01   8.983e-04   5.724e+01   0.995       1           
479          53.110406   -27.676587  0.0000      930177      53.110411   -27.676630  19.9582     0.156       2.236e+00   0.000e+00   1.000e+00   4.521e-02   9.977e-05   1.013e+03   1.000       1           
480          53.110551   -27.888267  0.0000      755381      53.110387   -27.888287  22.8927     0.594       1.288e-01   0.000e+00   1.000e+00   1.553e-01   1.203e-03   1.664e+01   0.984       1           
481          53.110589   -27.823599  0.0000      748880      53.110612   -27.823687  23.9454     0.329       1.080e+00   0.000e+00   1.000e+00   1.743e-01   2.257e-03   8.337e+01   0.997       1           
482          53.110601   -27.800793  0.0000      932442      53.110847   -27.800680  24.4581     0.973       7.459e-04   0.000e+00   1.000e+00   1.726e-01   2.827e-03   4.556e-02   0.146       1           
483          53.110726   -27.780214  0.0000      933926      53.110820   -27.780272  21.8843     0.399       6.939e-01   0.000e+00   1.000e+00   1.168e-01   5.518e-04   1.468e+02   0.998       1           
485          53.111092   -27.670422  0.0000      930382      53.111120   -27.670466  23.6752     0.187       2.041e+00   0.000e+00   1.000e+00   1.722e-01   1.960e-03   1.793e+02   0.999       1           
486          53.111301   -27.728011  0.0000      938079      53.111320   -27.727894  23.8434     0.426       5.719e-01   0.000e+00   1.000e+00   1.737e-01   2.144e-03   4.634e+01   0.994       1           
487          53.111512   -27.802986  0.0000      931154      53.111495   -27.803024  27.0290     0.149       2.277e+00   0.000e+00   1.000e+00   9.415e-02   3.341e-03   6.417e+01   0.996       1           
488          53.111539   -27.695956  0.0000      940911      53.111540   -27.696077  23.9038     0.437       5.278e-01   0.000e+00   1.000e+00   1.741e-01   2.211e-03   4.155e+01   0.994       1           
489          53.111550   -27.909198  0.0000      753754      53.111455   -27.909403  25.9989     0.814       8.817e-03   0.000e+00   1.000e+00   1.342e-01   3.837e-03   3.084e-01   0.537       1           
491          53.111988   -27.814003  0.0000      935983      53.111743   -27.814082  25.3262     0.927       1.598e-03   0.000e+00   1.000e+00   1.558e-01   3.608e-03   6.902e-02   0.206       1           
493          53.112081   -27.975429  0.0000      757603      53.111971   -27.975510  27.0455     0.493       3.349e-01   0.000e+00   1.000e+00   9.349e-02   3.326e-03   9.416e+00   0.972       1           
495          53.112525   -27.684756  0.0000      929220      53.112548   -27.684801  19.5071     0.181       2.078e+00   0.000e+00   1.000e+00   3.427e-02   6.774e-05   1.051e+03   1.000       1           
496          53.112705   -27.888419  0.0000      755390      53.112747   -27.888487  24.1136     0.287       1.351e+00   0.000e+00   1.000e+00   1.745e-01   2.445e-03   9.642e+01   0.997       1           
497          53.112813   -27.734712  0.0000      937464      53.112830   -27.734708  23.1363     0.064       2.666e+00   0.000e+00   1.000e+00   1.622e-01   1.417e-03   3.051e+02   0.999       1           
498          53.113292   -27.737840  0.0000      937287      53.113286   -27.737983  21.9700     0.514       2.791e-01   0.000e+00   1.000e+00   1.204e-01   5.927e-04   5.671e+01   0.995       1           
499          53.113323   -27.933230  0.0000      752104      53.113500   -27.933308  23.0648     0.697       4.061e-02   0.000e+00   1.000e+00   1.603e-01   1.352e-03   4.816e+00   0.948       1           
502          53.114042   -27.837769  0.0000      747747      53.114002   -27.837808  22.9041     0.201       1.947e+00   0.000e+00   1.000e+00   1.557e-01   1.212e-03   2.501e+02   0.999       1           
504          53.114791   -27.742037  0.0000      936989      53.115062   -27.742039  20.7675     0.975       7.158e-04   0.000e+00   1.000e+00   7.108e-02   2.060e-04   2.470e-01   0.481       1           
505          53.114957   -27.765551  0.0000      935020      53.114901   -27.765768  25.0689     0.806       9.765e-03   0.000e+00   1.000e+00   1.624e-01   3.420e-03   4.637e-01   0.635       1           
506          53.114981   -27.767616  0.0000      934916      53.114968   -27.767640  22.8101     0.097       2.545e+00   0.000e+00   1.000e+00   1.527e-01   1.135e-03   3.425e+02   0.999       1           
507          53.115101   -27.695854  0.0000      940908      53.115118   -27.695894  23.5666     0.156       2.238e+00   0.000e+00   1.000e+00   1.708e-01   1.845e-03   2.072e+02   0.999       1           
509          53.115528   -27.844656  0.0000      747224      53.115525   -27.844722  23.6559     0.239       1.683e+00   0.000e+00   1.000e+00   1.720e-01   1.940e-03   1.492e+02   0.998       1           
510          53.116194   -27.780235  0.0000      933833      53.116093   -27.780300  26.4194     0.433       5.427e-01   0.000e+00   1.000e+00   1.185e-01   3.755e-03   1.712e+01   0.985       1           
511          53.116260   -27.876510  0.0000      756418      53.116410   -27.876606  21.2043     0.640       7.881e-02   0.000e+00   1.000e+00   8.806e-02   3.054e-04   2.273e+01   0.988       1           
513          53.116653   -27.777586  0.0000      934124      53.116659   -27.777585  21.3783     0.022       2.751e+00   0.000e+00   1.000e+00   9.525e-02   3.565e-04   7.351e+02   1.000       1           
514          53.116995   -27.867225  0.0000      757266      53.117058   -27.867375  23.0261     0.584       1.430e-01   0.000e+00   1.000e+00   1.593e-01   1.317e-03   1.729e+01   0.985       1           
516          53.117307   -27.780128  0.0000      933858      53.117389   -27.780189  24.8171     0.369       8.457e-01   0.000e+00   1.000e+00   1.676e-01   3.195e-03   4.436e+01   0.994       1           
518          53.118007   -27.802006  0.0000      932298      53.118047   -27.802127  21.7342     0.458       4.480e-01   0.000e+00   1.000e+00   1.104e-01   4.859e-04   1.017e+02   0.997       1           
519          53.118434   -27.969280  0.0000      749689      53.118391   -27.969520  19.8145     0.876       3.519e-03   0.000e+00   1.000e+00   4.146e-02   8.802e-05   1.658e+00   0.862       1           
522          53.118779   -27.782784  0.0000      933658      53.118778   -27.782880  27.4000     0.345       9.846e-01   0.000e+00   1.000e+00   7.935e-02   2.958e-03   2.641e+01   0.990       1           
523          53.118973   -27.842642  0.0000      747477      53.119102   -27.842595  22.9115     0.494       3.318e-01   0.000e+00   1.000e+00   1.559e-01   1.218e-03   4.246e+01   0.994       1           
526          53.119720   -27.772300  0.0000      934523      53.119747   -27.772420  23.9626     0.443       5.040e-01   0.000e+00   1.000e+00   1.743e-01   2.276e-03   3.860e+01   0.993       1           
528          53.119847   -27.604296  0.0000      552369      53.119723   -27.604420  24.7695     0.631       8.703e-02   0.000e+00   1.000e+00   1.684e-01   3.149e-03   4.654e+00   0.946       1           
530          53.120162   -27.798821  0.0000      932509      53.119907   -27.798749  24.6050     0.952       1.060e-03   0.000e+00   1.000e+00   1.709e-01   2.982e-03   6.078e-02   0.186       1           
531          53.120717   -27.818893  0.0000      749328      53.120798   -27.819020  22.5511     0.544       2.118e-01   0.000e+00   1.000e+00   1.437e-01   9.392e-04   3.241e+01   0.992       1           
532          53.120768   -27.958422  0.0000      750228      53.120861   -27.958475  22.6859     0.385       7.618e-01   0.000e+00   1.000e+00   1.486e-01   1.038e-03   1.091e+02   0.998       1           
533          53.120817   -27.823065  0.0000      748926      53.120856   -27.823120  25.5390     0.244       1.649e+00   0.000e+00   1.000e+00   1.496e-01   3.725e-03   6.625e+01   0.996       1           
534          53.120916   -27.773192  0.0000      934522      53.120752   -27.773289  24.5057     0.685       4.700e-02   0.000e+00   1.000e+00   1.721e-01   2.878e-03   2.811e+00   0.913       1           
535          53.121223   -27.774707  0.0000      934236      53.121147   -27.774736  23.6616     0.294       1.306e+00   0.000e+00   1.000e+00   1.721e-01   1.946e-03   1.155e+02   0.998       1           
536          53.121327   -27.693218  0.0000      928594      53.121149   -27.693243  21.5278     0.647       7.287e-02   0.000e+00   1.000e+00   1.016e-01   4.065e-04   1.820e+01   0.986       1           
537          53.121707   -27.785503  0.0000      933522      53.121747   -27.785498  23.7643     0.146       2.299e+00   0.000e+00   1.000e+00   1.731e-01   2.057e-03   1.934e+02   0.999       1           
540          53.122229   -27.865465  0.0000      757440      53.122187   -27.865438  22.8552     0.178       2.096e+00   0.000e+00   1.000e+00   1.542e-01   1.171e-03   2.759e+02   0.999       1           
542          53.122724   -27.722852  0.0000      938495      53.122850   -27.722884  24.6746     0.468       4.122e-01   0.000e+00   1.000e+00   1.699e-01   3.054e-03   2.293e+01   0.989       1           
545          53.123567   -27.711805  0.0000      939535      53.123521   -27.711905  22.1986     0.396       7.096e-01   0.000e+00   1.000e+00   1.299e-01   7.142e-04   1.291e+02   0.998       1           
547          53.123992   -27.887649  0.0000      755404      53.124110   -27.887477  26.8637     0.749       2.118e-02   0.000e+00   1.000e+00   1.008e-01   3.484e-03   6.128e-01   0.697       1           
549          53.124083   -27.891171  0.0000      755115      53.124130   -27.891270  27.6480     0.393       7.243e-01   0.000e+00   1.000e+00   6.976e-02   2.668e-03   1.894e+01   0.986       1           
551          53.124357   -27.851585  0.0000      746660      53.124389   -27.851671  26.1967     0.332       1.063e+00   0.000e+00   1.000e+00   1.270e-01   3.820e-03   3.533e+01   0.993       1           
552          53.124377   -27.755714  0.0000      935847      53.124408   -27.755776  22.8697     0.249       1.616e+00   0.000e+00   1.000e+00   1.546e-01   1.183e-03   2.112e+02   0.999       1           
554          53.124646   -27.717111  0.0000      939044      53.124781   -27.717150  24.1332     0.506       2.990e-01   0.000e+00   1.000e+00   1.745e-01   2.467e-03   2.114e+01   0.988       1           
555          53.124710   -27.881135  0.0000      755925      53.124722   -27.881272  25.9127     0.495       3.305e-01   0.000e+00   1.000e+00   1.373e-01   3.832e-03   1.184e+01   0.978       1           
557          53.124917   -27.758309  0.0000      935557      53.124931   -27.758375  21.9322     0.244       1.646e+00   0.000e+00   1.000e+00   1.188e-01   5.744e-04   3.404e+02   0.999       1           
559          53.125258   -27.840716  0.0000      747501      53.125158   -27.840800  26.3638     0.471       4.024e-01   0.000e+00   1.000e+00   1.206e-01   3.776e-03   1.285e+01   0.980       1           
560          53.125271   -27.756561  0.0000      935845      53.125281   -27.756610  23.5287     0.181       2.081e+00   0.000e+00   1.000e+00   1.703e-01   1.805e-03   1.963e+02   0.999       1           
561          53.125289   -27.861208  0.0000      757907      53.125327   -27.861336  22.6004     0.481       3.714e-01   0.000e+00   1.000e+00   1.455e-01   9.744e-04   5.547e+01   0.995       1           
562          53.125419   -27.850049  0.0000      746856      53.125394   -27.850123  24.1198     0.282       1.388e+00   0.000e+00   1.000e+00   1.745e-01   2.452e-03   9.879e+01   0.997       1           
564          53.125620   -27.886493  0.0000      755484      53.125574   -27.886539  26.2196     0.234       1.718e+00   0.000e+00   1.000e+00   1.261e-01   3.816e-03   5.679e+01   0.995       1           
565          53.125732   -27.884969  0.0000      755685      53.125610   -27.885053  21.5496     0.534       2.321e-01   0.000e+00   1.000e+00   1.025e-01   4.143e-04   5.741e+01   0.995       1           
567          53.125902   -27.751285  0.0000      936282      53.125917   -27.751347  22.0354     0.230       1.743e+00   0.000e+00   1.000e+00   1.232e-01   6.256e-04   3.431e+02   0.999       1           
568          53.126242   -27.877122  0.0000      756320      53.126377   -27.877163  24.2308     0.506       2.988e-01   0.000e+00   1.000e+00   1.742e-01   2.576e-03   2.020e+01   0.987       1           
569          53.126430   -27.756521  0.0000      935850      53.126444   -27.756618  24.1627     0.353       9.364e-01   0.000e+00   1.000e+00   1.744e-01   2.500e-03   6.533e+01   0.996       1           
570          53.126987   -27.899188  0.0000      754556      53.126871   -27.899089  26.5747     0.549       2.023e-01   0.000e+00   1.000e+00   1.124e-01   3.680e-03   6.178e+00   0.959       1           
572          53.127826   -27.771381  0.0000      934562      53.127998   -27.771503  23.6332     0.759       1.861e-02   0.000e+00   1.000e+00   1.717e-01   1.915e-03   1.669e+00   0.862       1           
574          53.128554   -27.772709  0.0000      934469      53.128547   -27.772765  24.4776     0.204       1.928e+00   0.000e+00   1.000e+00   1.724e-01   2.847e-03   1.167e+02   0.998       1           
575          53.128839   -27.813750  0.0000      936015      53.128860   -27.813900  26.0342     0.546       2.080e-01   0.000e+00   1.000e+00   1.329e-01   3.837e-03   7.207e+00   0.964       1           
576          53.128893   -27.780394  0.0000      933855      53.128841   -27.780492  25.2269     0.399       6.917e-01   0.000e+00   1.000e+00   1.585e-01   3.541e-03   3.096e+01   0.991       1           
577          53.129591   -27.827707  0.0000      748559      53.129589   -27.827720  26.9216     0.048       2.708e+00   0.000e+00   1.000e+00   9.848e-02   3.436e-03   7.762e+01   0.997       1           
578          53.129822   -27.799056  0.0000      932441      53.129798   -27.799213  26.2627     0.570       1.641e-01   0.000e+00   1.000e+00   1.245e-01   3.806e-03   5.367e+00   0.953       1           
579          53.129967   -27.654949  0.0000      931691      53.129903   -27.655073  22.2638     0.503       3.075e-01   0.000e+00   1.000e+00   1.326e-01   7.523e-04   5.419e+01   0.995       1           
581          53.130449   -27.888709  0.0000      755422      53.130711   -27.888694  24.9090     0.945       1.193e-03   0.000e+00   1.000e+00   1.658e-01   3.281e-03   6.028e-02   0.185       1           
582          53.130631   -27.738548  0.0000      937150      53.130563   -27.738668  24.7738     0.496       3.279e-01   0.000e+00   1.000e+00   1.683e-01   3.153e-03   1.750e+01   0.985       1           
583          53.130646   -27.790217  0.0000      933103      53.130663   -27.790332  22.2300     0.419       6.025e-01   0.000e+00   1.000e+00   1.312e-01   7.324e-04   1.079e+02   0.998       1           
584          53.130936   -27.957335  0.0000      750330      53.130936   -27.957340  22.8367     0.016       2.757e+00   0.000e+00   1.000e+00   1.536e-01   1.156e-03   3.662e+02   0.999       1           
587          53.131130   -27.773118  0.0000      934426      53.131116   -27.773173  23.9112     0.206       1.912e+00   0.000e+00   1.000e+00   1.741e-01   2.219e-03   1.500e+02   0.998       1           
588          53.131338   -27.841321  0.0000      747466      53.131517   -27.841390  25.1922     0.692       4.337e-02   0.000e+00   1.000e+00   1.594e-01   3.516e-03   1.966e+00   0.881       1           
589          53.131385   -27.814923  0.0000      935253      53.131381   -27.815009  24.6224     0.310       1.199e+00   0.000e+00   1.000e+00   1.707e-01   3.001e-03   6.822e+01   0.996       1           
591          53.131869   -27.839081  0.0000      747598      53.131996   -27.839241  26.8170     0.737       2.461e-02   0.000e+00   1.000e+00   1.027e-01   3.520e-03   7.180e-01   0.729       1           
592          53.132465   -27.832841  0.0000      748251      53.132548   -27.832963  23.2701     0.531       2.401e-01   0.000e+00   1.000e+00   1.654e-01   1.544e-03   2.572e+01   0.990       1           
594          53.132633   -27.724806  0.0000      938302      53.132690   -27.724926  26.3074     0.478       3.811e-01   0.000e+00   1.000e+00   1.228e-01   3.794e-03   1.233e+01   0.979       1           
595          53.133453   -27.747696  0.0000      936442      53.133521   -27.747782  24.8722     0.393       7.243e-01   0.000e+00   1.000e+00   1.665e-01   3.247e-03   3.715e+01   0.993       1           
596          53.133643   -27.698639  0.0000      940639      53.133679   -27.698735  24.2147     0.369       8.458e-01   0.000e+00   1.000e+00   1.743e-01   2.558e-03   5.762e+01   0.995       1           
597          53.134001   -27.780956  0.0000      933780      53.134073   -27.781026  27.4012     0.363       8.796e-01   0.000e+00   1.000e+00   7.930e-02   2.956e-03   2.359e+01   0.989       1           
598          53.134143   -27.812479  0.0000      937296      53.134323   -27.812684  22.5048     0.982       6.419e-04   0.000e+00   1.000e+00   1.420e-01   9.069e-04   1.005e-01   0.274       1           
599          53.134512   -27.770903  0.0000      934579      53.134502   -27.771017  25.2909     0.412       6.336e-01   0.000e+00   1.000e+00   1.568e-01   3.585e-03   2.771e+01   0.990       1           
600          53.135233   -27.781615  0.0000      933743      53.135264   -27.781744  25.2380     0.479       3.761e-01   0.000e+00   1.000e+00   1.582e-01   3.549e-03   1.677e+01   0.984       1           
601          53.135604   -27.682925  0.0000      929365      53.135654   -27.682934  24.2077     0.182       2.070e+00   0.000e+00   1.000e+00   1.743e-01   2.551e-03   1.414e+02   0.998       1           
602          53.136163   -27.828928  0.0000      748621      53.136126   -27.829101  19.7947     0.636       8.236e-02   0.000e+00   1.000e+00   4.096e-02   8.653e-05   3.899e+01   0.993       1           
603          53.136319   -27.763203  0.0000      935376      53.136312   -27.763259  22.7210     0.203       1.934e+00   0.000e+00   1.000e+00   1.498e-01   1.065e-03   2.721e+02   0.999       1           
604          53.136320   -27.816591  0.0000      749481      53.136365   -27.816595  23.2348     0.163       2.195e+00   0.000e+00   1.000e+00   1.646e-01   1.510e-03   2.393e+02   0.999       1           
605          53.136367   -27.906406  0.0000      754049      53.136324   -27.906401  20.2432     0.156       2.236e+00   0.000e+00   1.000e+00   5.341e-02   1.284e-04   9.301e+02   1.000       1           
606          53.136377   -27.850662  0.0000      746767      53.136404   -27.850747  24.3677     0.320       1.139e+00   0.000e+00   1.000e+00   1.734e-01   2.728e-03   7.240e+01   0.996       1           
608          53.136656   -27.768988  0.0000      934850      53.136735   -27.768906  21.8653     0.411       6.383e-01   0.000e+00   1.000e+00   1.160e-01   5.430e-04   1.363e+02   0.998       1           
609          53.137073   -27.815856  0.0000      935297      53.137213   -27.815660  23.0800     0.867       4.073e-03   0.000e+00   1.000e+00   1.607e-01   1.366e-03   4.794e-01   0.643       1           
610          53.137184   -27.844686  0.0000      747173      53.137222   -27.844706  23.5001     0.155       2.241e+00   0.000e+00   1.000e+00   1.698e-01   1.775e-03   2.144e+02   0.999       1           
611          53.137393   -27.841621  0.0000      747450      53.137501   -27.841767  23.4188     0.655       6.676e-02   0.000e+00   1.000e+00   1.684e-01   1.692e-03   6.647e+00   0.961       1           
612          53.137499   -27.687971  0.0000      928884      53.137454   -27.688154  24.1314     0.680       5.006e-02   0.000e+00   1.000e+00   1.745e-01   2.465e-03   3.543e+00   0.930       1           
614          53.137575   -27.700051  0.0000      940461      53.137599   -27.700200  25.4477     0.543       2.135e-01   0.000e+00   1.000e+00   1.523e-01   3.679e-03   8.839e+00   0.971       1           
615          53.137660   -27.791918  0.0000      932981      53.137675   -27.791997  23.2489     0.291       1.326e+00   0.000e+00   1.000e+00   1.649e-01   1.524e-03   1.436e+02   0.998       1           
616          53.137679   -27.802098  0.0000      931909      53.137779   -27.802163  26.4297     0.429       5.609e-01   0.000e+00   1.000e+00   1.181e-01   3.751e-03   1.765e+01   0.985       1           
618          53.138342   -27.822451  0.0000      749003      53.138389   -27.822508  23.0831     0.267       1.487e+00   0.000e+00   1.000e+00   1.608e-01   1.369e-03   1.748e+02   0.998       1           
619          53.138473   -27.821144  0.0000      749081      53.138522   -27.821196  26.7404     0.257       1.556e+00   0.000e+00   1.000e+00   1.058e-01   3.576e-03   4.601e+01   0.994       1           
620          53.138477   -27.694897  0.0000      940951      53.138271   -27.694934  27.6684     0.752       2.037e-02   0.000e+00   1.000e+00   6.898e-02   2.643e-03   5.316e-01   0.666       1           
621          53.138684   -27.710060  0.0000      939597      53.138707   -27.710082  28.1695     0.115       2.463e+00   0.000e+00   1.000e+00   5.110e-02   2.029e-03   6.204e+01   0.996       1           
