#OutID       RAout       DECout      mag_out     InID        RAin        DECin       mag_in      r           f(r)        df          f(df)       q(m)        n(m)        LR          Rel         flag        
20           52.949870   -27.845926  0.0000      448006      52.949261   -27.845881  0.0029      2.200       1.588e-18   0.000e+00   1.000e+00   3.487e-01   2.427e-03   2.282e-16   0.000       0           
21           52.950123   -27.800417  0.0000      432200      52.951453   -27.800689  0.0154      4.886       2.762e-90   0.000e+00   1.000e+00   3.487e-01   2.427e-03   3.969e-88   0.000       0           
21           52.950123   -27.800417  0.0000      432219      52.950207   -27.800531  0.2459      0.511       2.861e-01   0.000e+00   1.000e+00   3.487e-01   2.427e-03   4.111e+01   0.999       1           
21           52.950123   -27.800417  0.0000      432274      52.949639   -27.799520  0.1477      3.670       4.652e-51   0.000e+00   1.000e+00   3.487e-01   2.427e-03   6.684e-49   0.000       0           
22           52.950392   -27.875637  0.0000      457543      52.950230   -27.876338  0.0968      2.589       1.490e-25   0.000e+00   1.000e+00   3.487e-01   2.427e-03   2.141e-23   0.000       0           
22           52.950392   -27.875637  0.0000      457578      52.951632   -27.875809  0.0085      4.506       7.886e-77   0.000e+00   1.000e+00   3.487e-01   2.427e-03   1.133e-74   0.000       0           
22           52.950392   -27.875637  0.0000      457593      52.950514   -27.875667  0.1577      0.451       4.727e-01   0.000e+00   1.000e+00   3.487e-01   2.427e-03   6.793e+01   1.000       1           
23           52.952351   -27.787243  0.0000      433138      52.952545   -27.787362  0.0478      0.819       8.209e-03   0.000e+00   1.000e+00   3.487e-01   2.427e-03   1.180e+00   0.976       1           
23           52.952351   -27.787243  0.0000      433139      52.952014   -27.787156  0.0939      1.252       3.409e-06   0.000e+00   1.000e+00   3.487e-01   2.427e-03   4.898e-04   0.000       0           
23           52.952351   -27.787243  0.0000      433189      52.951192   -27.786671  0.2193      4.654       6.352e-82   0.000e+00   1.000e+00   3.487e-01   2.427e-03   9.128e-80   0.000       0           
24           52.954364   -27.872605  0.0000      457711      52.954053   -27.873713  0.0596      4.143       5.429e-65   0.000e+00   1.000e+00   3.487e-01   2.427e-03   7.801e-63   0.000       0           
24           52.954364   -27.872605  0.0000      457717      52.954613   -27.873713  0.0127      4.088       2.780e-63   0.000e+00   1.000e+00   3.487e-01   2.427e-03   3.995e-61   0.000       0           
24           52.954364   -27.872605  0.0000      457811      52.953259   -27.872814  0.0393      4.048       4.641e-62   0.000e+00   1.000e+00   3.487e-01   2.427e-03   6.669e-60   0.000       0           
24           52.954364   -27.872605  0.0000      457812      52.953888   -27.872668  0.0381      1.728       1.535e-11   0.000e+00   1.000e+00   3.487e-01   2.427e-03   2.206e-09   0.000       1           
24           52.954364   -27.872605  0.0000      457855      52.954702   -27.872015  0.0544      2.449       6.829e-23   0.000e+00   1.000e+00   3.487e-01   2.427e-03   9.814e-21   0.000       0           
25           52.955757   -27.776111  0.0000      434054      52.954413   -27.776278  0.1088      4.874       7.822e-90   0.000e+00   1.000e+00   3.487e-01   2.427e-03   1.124e-87   0.000       0           
25           52.955757   -27.776111  0.0000      434055      52.955884   -27.776236  1.6053      0.643       7.672e-02   0.000e+00   1.000e+00   3.487e-01   2.427e-03   1.102e+01   0.997       1           
25           52.955757   -27.776111  0.0000      434056      52.954875   -27.775565  0.0824      3.736       6.801e-53   0.000e+00   1.000e+00   3.487e-01   2.427e-03   9.773e-51   0.000       0           
26           52.956130   -27.842692  0.0000      448231      52.956203   -27.842769  0.0916      0.383       7.718e-01   0.000e+00   1.000e+00   3.487e-01   2.427e-03   1.109e+02   1.000       1           
27           52.956351   -27.721986  0.0000      438761      52.957429   -27.721770  0.1466      3.959       2.186e-59   0.000e+00   1.000e+00   3.487e-01   2.427e-03   3.141e-57   0.000       0           
27           52.956351   -27.721986  0.0000      438762      52.956423   -27.722146  2.7609      0.630       8.802e-02   0.000e+00   1.000e+00   3.487e-01   2.427e-03   1.265e+01   0.998       1           
28           52.957843   -27.827940  0.0000      449633      52.957451   -27.827745  0.2618      1.576       1.182e-09   0.000e+00   1.000e+00   3.487e-01   2.427e-03   1.698e-07   0.000       1           
28           52.957843   -27.827940  0.0000      449634      52.957271   -27.827363  0.1043      2.924       1.603e-32   0.000e+00   1.000e+00   3.487e-01   2.427e-03   2.304e-30   0.000       0           
28           52.957843   -27.827940  0.0000      449638      52.957259   -27.829038  -0.0077     4.477       7.601e-76   0.000e+00   1.000e+00   3.487e-01   2.427e-03   1.092e-73   0.000       0           
28           52.957843   -27.827940  0.0000      449639      52.957750   -27.829025  0.0700      3.920       3.205e-58   0.000e+00   1.000e+00   3.487e-01   2.427e-03   4.605e-56   0.000       0           
28           52.957843   -27.827940  0.0000      449643      52.958867   -27.828663  0.7183      4.513       4.547e-77   0.000e+00   1.000e+00   3.487e-01   2.427e-03   6.534e-75   0.000       0           
29           52.957851   -27.810253  0.0000      427835      52.958462   -27.811408  4.1687      4.705       9.387e-84   0.000e+00   1.000e+00   3.487e-01   2.427e-03   1.349e-81   0.000       0           
29           52.957851   -27.810253  0.0000      427846      52.957877   -27.810042  14.8506     0.763       1.754e-02   0.000e+00   1.000e+00   3.487e-01   2.427e-03   2.520e+00   0.989       1           
30           52.959955   -27.864329  0.0000      458310      52.959840   -27.865538  0.3053      4.372       2.333e-72   0.000e+00   1.000e+00   3.487e-01   2.427e-03   3.352e-70   0.000       0           
30           52.959955   -27.864329  0.0000      458390      52.958622   -27.864598  0.1850      4.894       1.384e-90   0.000e+00   1.000e+00   3.487e-01   2.427e-03   1.989e-88   0.000       0           
30           52.959955   -27.864329  0.0000      458417      52.960041   -27.864417  0.0017      0.441       5.113e-01   0.000e+00   1.000e+00   3.487e-01   2.427e-03   7.346e+01   1.000       1           
30           52.959955   -27.864329  0.0000      458491      52.960865   -27.863697  1.5196      3.988       3.118e-60   0.000e+00   1.000e+00   3.487e-01   2.427e-03   4.480e-58   0.000       0           
30           52.959955   -27.864329  0.0000      458505      52.959301   -27.863208  0.3499      4.672       1.444e-82   0.000e+00   1.000e+00   3.487e-01   2.427e-03   2.075e-80   0.000       0           
31           52.959980   -27.869995  0.0000      457980      52.961193   -27.870064  0.0449      4.373       2.159e-72   0.000e+00   1.000e+00   3.487e-01   2.427e-03   3.103e-70   0.000       0           
31           52.959980   -27.869995  0.0000      458012      52.960072   -27.870071  0.9202      0.431       5.499e-01   0.000e+00   1.000e+00   3.487e-01   2.427e-03   7.903e+01   1.000       1           
32           52.960131   -27.845076  0.0000      447993      52.959383   -27.845738  0.0233      3.596       4.926e-49   0.000e+00   1.000e+00   3.487e-01   2.427e-03   7.078e-47   0.000       0           
32           52.960131   -27.845076  0.0000      448086      52.960143   -27.845081  0.1371      0.047       2.711e+00   0.000e+00   1.000e+00   3.487e-01   2.427e-03   3.895e+02   1.000       1           
32           52.960131   -27.845076  0.0000      448087      52.959550   -27.844804  0.0821      2.310       2.119e-20   0.000e+00   1.000e+00   3.487e-01   2.427e-03   3.044e-18   0.000       0           
32           52.960131   -27.845076  0.0000      448163      52.960265   -27.843771  0.1337      4.722       2.339e-84   0.000e+00   1.000e+00   3.487e-01   2.427e-03   3.361e-82   0.000       0           
33           52.960285   -27.876851  0.0000      457532      52.960268   -27.876666  0.1072      0.670       5.616e-02   0.000e+00   1.000e+00   3.487e-01   2.427e-03   8.070e+00   0.996       1           
33           52.960285   -27.876851  0.0000      457533      52.959750   -27.876563  0.4702      2.188       2.440e-18   0.000e+00   1.000e+00   3.487e-01   2.427e-03   3.506e-16   0.000       0           
